longi,lat,polyid,fireid,jd,lct,genLC,pcttree,pctherb,pctbare,area,bmass,CO,NOx,NO,NO2,NH3,SO2,NMOC,PM25,PM10,OC,BC
-97.8014373779,37.0506362915,3047,3987,174,12,9,2.4285714626,68.1785736084,29.9107151031,1030566.625,0.6241389513,58532.72265625,1563.0168457031,758.9957885742,1923.2181396484,1363.6195068359,257.2867126465,33061.34375,4135.8833007813,4515.3813476563,1710.9566650391,328.0405578613
-97.8165588379,37.0517616272,3048,3987,174,12,9,4.2456140518,67.4385986328,28.8771934509,1045735.375,0.63365978,60300.28125,1610.2163085938,781.9157714844,1981.294921875,1404.7977294922,265.0561828613,34059.71875,4260.7778320313,4651.7358398438,1762.6236572266,337.9466552734
-99.2092590332,30.3283538818,3049,3998,174,10,1,6.1818180084,75.8030319214,18.5757579803,1576613.5,1.1248321533,111725.8046875,6916.3598632813,3830.5993652344,5710.4306640625,993.1182861328,1596.0830078125,50010.6015625,12715.4609375,12768.6640625,4610.9067382813,656.1674194336
-99.2142105103,30.3191165924,3050,3998,174,10,1,9.6153850555,78.2307662964,12.7115383148,1381303.625,1.2052493095,104883.359375,6492.7797851563,3596.0009765625,5360.705078125,932.2965698242,1498.3337402344,46947.79296875,11936.724609375,11986.669921875,4328.51953125,615.981628418
-99.223991394,30.3273925781,3051,3998,174,10,1,7.8214287758,80.9464263916,11.928571701,1503289.5,1.217895031,115343.4765625,7140.310546875,3954.6337890625,5895.3330078125,1025.2752685547,1647.7639160156,51629.9375,13127.185546875,13182.111328125,4760.2065429688,677.4140625
-99.4196548462,29.0982723236,3052,4001,174,10,1,14.279999733,69.7200012207,16.5200004578,1225262.875,1.1524800062,88961.7265625,5507.1547851563,3050.1166992188,4546.9331054688,790.7709350586,1270.8817138672,39820.96875,10124.6923828125,10167.0537109375,3671.4362792969,522.4736938477
-99.4058456421,29.0971279144,3053,4001,174,10,1,11.6037731171,72.0943374634,16.7924537659,1221288.125,1.1483380795,88354.453125,5469.5620117188,3029.2956542969,4515.89453125,785.3729248047,1262.2064208984,39549.140625,10055.5791015625,10097.6513671875,3646.3742675781,518.9071044922
-111.5927581787,42.678527832,3054,4015,174,10,1,4.3090910912,61.0909080505,35.0545463562,901665.125,0.8972880244,50970.359375,3155.3081054688,1747.5552978516,2605.1518554688,453.0698547363,728.1479492188,22815.3046875,5800.9125976563,5825.18359375,2103.5385742188,299.3497314453
-111.5834732056,42.6842002869,3055,4015,174,10,1,3.350877285,52.3684196472,44.7894744873,782621.8125,0.7644687891,37692.26953125,2333.3310546875,1292.3062744141,1926.4936523438,335.042388916,538.4609375,16871.77734375,4289.7387695313,4307.6875,1555.5537109375,221.3672790527
-121.9789581299,38.3725395203,3056,4016,174,10,1,5.2545456886,71.6727294922,23.6000003815,1034966.25,1.055442214,68817.8671875,4260.1533203125,2359.4697265625,3517.357421875,611.7143554688,983.1123657227,30804.189453125,7832.1284179688,7864.8989257813,2840.1025390625,404.1684265137
-121.9641799927,38.3720283508,3057,4016,174,10,1,2.3181817532,64.9090881348,33.3484840393,1191099.25,0.9223582149,69213.0703125,4284.6186523438,2373.0197753906,3537.5568847656,615.2272949219,988.7580566406,30981.08984375,7877.1069335938,7910.064453125,2856.4125976563,406.4894714355
-108.3204574585,30.8992843628,3058,4032,174,10,1,1.2027027607,41.6081085205,57.4864883423,943606.625,0.1753702015,10425.26953125,645.3739624023,357.4378356934,532.8471069336,92.6690673828,148.932434082,4666.5498046875,1186.4951171875,1191.4594726563,430.2492370605,61.2277793884
-108.30103302,30.8950901031,3059,4032,174,10,1,1.5783132315,58.674697876,40.2168693542,1583673.25,0.2468204498,24625.626953125,1524.4434814453,844.3071899414,1258.6430664063,218.8944396973,351.7946166992,11022.900390625,2802.630859375,2814.3569335938,1016.2956542969,144.6266937256
-104.5569992065,28.7155475616,3060,4037,174,12,9,1.722222209,73.1666641235,25.6666660309,798625.0625,0.3067748249,22294.82421875,595.3453369141,289.0977172852,732.5442504883,519.3958740234,97.9992294312,12592.900390625,1575.3375244141,1719.8863525391,651.6948852539,124.9490127563
-104.5471038818,28.7165527344,3061,4037,174,12,9,2.1842105389,74.9210510254,23.4736843109,822181.625,0.315854013,23631.732421875,631.0451660156,306.4334411621,776.4711914063,550.5414428711,103.8757476807,13348.0341796875,1669.8024902344,1823.0194091797,690.7737426758,132.4415740967
-108.0949783325,31.0500297546,3062,4040,174,7,2,2.2045454979,46.4545440674,51.9545440674,582231.125,0.1993270963,7775.6469726563,423.0184326172,89.3619232178,299.4204406738,139.265335083,78.9170150757,2878.1499023438,823.9865112305,1323.0205078125,429.4014282227,152.0313110352
-108.1060180664,31.0485706329,3063,4040,174,10,1,2.7142856121,50.7380943298,47.1904754639,639971.625,0.2189623415,8828.169921875,546.5057983398,302.6801147461,451.217590332,78.4726257324,126.1167144775,3951.6572265625,1004.7297973633,1008.9337158203,364.3371582031,51.847984314
-106.1153030396,35.3300170898,3064,4044,174,10,1,7.3157896996,62.2105255127,30.9210529327,745245.25,0.9539009929,44786.0859375,2772.4716796875,1535.5227050781,2289.06640625,398.0985107422,639.8011474609,20047.103515625,5097.0825195313,5118.4091796875,1848.314453125,263.0293884277
-106.1258926392,35.3289794922,3065,4044,174,10,1,10.2222223282,61.5833320618,28.9444446564,766574.75,0.9851722121,47578.11328125,2945.3117675781,1631.2496337891,2431.7702636719,422.9165649414,679.6873168945,21296.869140625,5414.8422851563,5437.4985351563,1963.5411376953,279.4270019531
-117.9472885132,34.1943244934,3066,4064,174,1,6,32.3235282898,57.6470603943,10.610294342,3253312.5,4.2233996391,1538884.375,26930.4765625,13053.0361328125,32151.689453125,16075.8447265625,15114.04296875,677383.9375,245946.6875,252816.703125,104424.2890625,7694.4213867188
-117.9124908447,34.1956939697,3067,4064,174,6,2,28.9448814392,63.6771659851,7.968503952,3289501.25,1.1255432367,248065.875,13495.525390625,2850.9064941406,9552.3876953125,4442.9716796875,2517.68359375,91821.3984375,26287.578125,42208.22265625,13699.1611328125,4850.2436523438
-98.1806564331,43.4382324219,3068,4068,174,12,9,1.3103448153,76.6551742554,22.5,1155283.5,0.6891840696,72454.46875,1934.7733154297,939.5194702148,2380.6469726563,1687.9503173828,318.4812011719,40924.83203125,5119.5849609375,5589.3452148438,2117.8999023438,406.0635070801
-98.1656494141,43.4406661987,3069,4068,174,12,9,1.328125,62.09375,37.140625,937001.6875,0.5606240034,47802.8125,1276.4927978516,619.8607177734,1570.6638183594,1113.6478271484,210.1222686768,27000.7109375,3377.7150878906,3687.6457519531,1397.3129882813,267.9058837891
-121.0798034668,37.2577095032,3070,4131,174,12,9,7.6951217651,72.9390258789,19.8658542633,1704801.875,0.7127736211,110577.546875,2952.7849121094,1433.8625488281,3633.2619628906,2576.0920410156,486.0551147461,62458.0859375,7813.3359375,8530.2666015625,3232.2666015625,619.7202758789
-121.0945129395,37.2564048767,3071,4131,174,12,9,1.3207547665,75.4528274536,23.528301239,1167502.625,0.6786477566,72101.390625,1925.3450927734,934.9411010742,2369.0456542969,1679.7247314453,316.9292297363,40725.40234375,5094.6372070313,5562.1079101563,2107.5793457031,404.0847167969
-105.3647232056,45.7072753906,3072,4137,174,10,1,1.413793087,76.9770126343,21.9425296783,1678939.25,1.0755218267,113761.359375,7042.3696289063,3900.3894042969,5814.4697265625,1011.2120361328,1625.162109375,50921.75390625,12947.1259765625,13001.296875,4694.9130859375,668.122253418
-105.3909759521,45.706325531,3073,4137,174,10,1,1.0879120827,75.9230804443,23.3296699524,1649251.5,1.0565907955,109782.7890625,6796.0776367188,3763.9814453125,5611.1206054688,975.8470458984,1568.3254394531,49140.8671875,12494.3271484375,12546.603515625,4530.7177734375,644.7560424805
-109.089302063,33.3468017578,3074,3981,174,9,1,31.3962268829,55.8301887512,13.2641506195,1263067.5,2.4704267979,196579.90625,12169.232421875,6739.8823242188,10047.4169921875,1747.3768310547,2808.2841796875,87992.90625,22372.6640625,22466.2734375,8112.8208007813,1154.5168457031
-97.3628005981,48.3766517639,3075,4070,174,12,9,9.3199996948,67.9066696167,23.4133338928,1333248.125,0.6826528907,82823.2578125,2211.6540527344,1073.9719238281,2721.3356933594,1929.5086669922,364.0582885742,46781.48828125,5852.236328125,6389.2231445313,2420.9877929688,464.1742858887
-108.6900482178,30.8240509033,3076,4041,174,12,9,3.5,65.25,31.828125,1206513.5,0.281627506,30920.65234375,825.6834106445,400.9490966797,1015.9642944336,720.3492431641,135.9149475098,17465.072265625,2184.8327636719,2385.3076171875,903.8344726563,173.2915649414
-110.0822982788,34.0350990295,3077,3980,174,8,2,28.047618866,56.9285697937,15.7380952835,842384.75,2.5565936565,144293.578125,7850.0014648438,1658.2993164063,5556.37890625,2584.3627929688,1464.4721679688,53410.16015625,15290.8115234375,24551.443359375,7968.451171875,2821.2624511719
-98.2515029907,27.5564994812,3078,4003,174,10,1,4.6388888359,86.9722213745,9.0555553436,907982.1875,1.2569043636,71898.546875,4450.8623046875,2465.0932617188,3674.8146972656,639.0982055664,1027.1220703125,32183.16015625,8182.7392578125,8216.9765625,2967.2414550781,422.2613220215
-111.5842971802,31.7917003632,3079,3986,174,7,2,17.3095245361,52.8809509277,30.452381134,694949.75,0.5640506744,26263.119140625,1428.7921142578,301.8298950195,1011.3260498047,470.3842773438,266.5510864258,9721.275390625,2783.1066894531,4468.650390625,1450.3513183594,513.5028076172
-97.7253036499,37.1106987,3080,3991,174,12,9,1.1428571939,67.6857147217,31.6285705566,683990.0625,0.6084170341,37869.76171875,1011.2474365234,491.0584106445,1244.2921142578,882.2404785156,166.4604797363,21390.173828125,2675.8522949219,2921.3813476563,1106.9622802734,212.237121582
-98.806602478,34.1912994385,3081,3996,174,12,9,1,64.1666641235,35.3666648865,646175.625,0.5760472417,33872.71875,904.5132446289,439.2286682129,1112.9606933594,789.1226196289,148.8910827637,19132.50390625,2393.4240722656,2613.0385742188,990.1256713867,189.8361053467
-95.9066009521,33.539100647,3082,3997,174,10,1,10.0333337784,71.5999984741,18.9666671753,810021.0625,1.1200093031,57155.5625,3538.2014160156,1959.6193847656,2921.2841796875,508.0494384766,816.5079956055,25583.91796875,6504.8471679688,6532.0639648438,2358.8010253906,335.6755371094
-121.8599014282,39.5993995667,3083,4017,174,12,9,4.6857142448,55.2000007629,40.5714302063,594862.75,0.529365778,28655.900390625,765.2069091797,371.5819702148,941.5509643555,667.5879516602,125.9599990845,16185.859375,2024.8068847656,2210.59765625,837.633972168,160.5989837646
-101.4583969116,26.8826999664,3084,4036,174,16,1,4.6333332062,42.2333335876,53.6333351135,462861.75,0.1919846237,5598.3276367188,346.5631103516,191.9426574707,286.1367492676,49.7629089355,79.9761047363,2505.91796875,637.1430053711,639.8088378906,231.0420837402,32.8790664673
-98.2907028198,35.6422996521,3086,4049,174,12,9,3.0285713673,69.6857147217,27.8285713196,721768.3125,0.642765224,42217.40625,1127.3439941406,547.4345092773,1387.1434326172,983.5263671875,185.5710449219,23845.87890625,2983.0539550781,3256.771484375,1234.0473632813,236.6030578613
-101.2213973999,34.9776992798,3087,4057,174,10,1,9.3000001907,65.9666671753,25.3333339691,746612.875,1.0326586962,48572.76953125,3006.8854980469,1665.3520507813,2482.6079101563,431.7579345703,693.8966064453,21742.095703125,5528.0434570313,5551.1728515625,2004.5902099609,285.2686462402
-113.8292007446,32.7916984558,3088,4058,174,12,9,1.1666666269,73.5238113403,25.8571434021,741024.0625,0.6602340341,44521.6875,1188.8758544922,577.3142089844,1462.85546875,1037.2084960938,195.69972229,25147.4140625,3145.873046875,3434.5302734375,1301.4031982422,249.5171203613
-109.0771026611,33.3586006165,3089,4085,174,8,2,32,57.1388893127,11.3055553436,886568.125,2.681832552,159301.03125,8666.451171875,1830.7729492188,6134.2783203125,2853.1528320313,1616.7864990234,58965.15234375,16881.154296875,27104.94921875,8797.220703125,3114.6916503906
-115.0466995239,32.6207008362,3090,4086,174,12,9,1.9666666985,64.1666641235,34.4666671753,654951.9375,0.2709085941,16146.322265625,431.1600341797,209.3698730469,530.5219726563,376.156036377,70.9728469849,9120.0107421875,1140.8885498047,1245.5733642578,471.9694519043,90.4903640747
-110.8687973022,33.412399292,3091,4087,174,7,2,0.3142857254,19.3428573608,80.8285751343,191635.125,0.1579648107,2028.1975097656,110.3399963379,23.3091373444,78.1007385254,36.3259315491,20.5846920013,750.7358398438,214.9284057617,345.096282959,112.0049438477,39.6557998657
-118.4848022461,44.6263999939,3093,4139,174,8,2,34.3958320618,46.625,19.5208339691,806516.8125,2.4375927448,131719.296875,7165.9223632813,1513.7888183594,5072.1752929688,2359.1516113281,1336.8525390625,48755.796875,13958.3134765625,22411.9375,7274.0502929688,2575.4069824219
-101.6547012329,51.0125007629,3094,4063,174,12,9,3.0999999046,81.0999984741,16.1499996185,841548.25,0.7442942858,56998.71484375,1522.0537109375,739.1042480469,1872.8149414063,1327.8822021484,250.5438232422,32194.8828125,4027.4916992188,4397.0439453125,1666.1164550781,319.4433898926
-113.5031356812,37.3817558289,3095,4145,175,10,1,18.7391300201,61.5,20.3260860443,1026241.75,1.1008808613,71175.5078125,4406.1030273438,2440.3029785156,3637.8591308594,632.6711425781,1016.7928466797,31859.51171875,8100.4506835938,8134.3427734375,2937.4018554688,418.014831543
-113.5212020874,37.3850364685,3096,4145,175,10,1,21.0204086304,59.8571434021,19.775510788,1073147.75,1.1096400023,75020.890625,4644.1499023438,2572.1447753906,3834.4006347656,666.8522949219,1071.7269287109,33580.77734375,8538.0908203125,8573.8154296875,3096.0998535156,440.5988769531
-113.5113525391,37.3866348267,3097,4145,175,10,1,13.1750001907,63.2249984741,24.2000007629,862987.5,1.0482079983,56989.1953125,3527.9025878906,1953.9154052734,2912.7810058594,506.5706176758,814.1313476563,25509.44921875,6485.9135742188,6513.05078125,2351.9350585938,334.698425293
-113.5094070435,37.372253418,3098,4145,175,10,1,42.1333351135,49.1666679382,9.2166662216,1475427.875,1.0702987909,99486.3671875,6158.6801757813,3410.9611816406,5084.8588867188,884.3232421875,1421.2337646484,44531.99609375,11322.49609375,11369.8701171875,4105.7861328125,584.2849731445
-113.5244522095,37.3750610352,3099,4145,175,10,1,27.9677410126,46.2258071899,26.4193553925,1220698.625,1.0179355145,78283.328125,4846.1108398438,2684,4001.1477050781,695.8518066406,1118.3332519531,35041.11328125,8909.3876953125,8946.666015625,3230.740234375,459.7592163086
-118.2335586548,35.4968223572,3100,4150,175,7,2,0.3469387889,32.3877563477,67.6734695435,459320.1875,0.2630560398,8095.4052734375,440.4142456055,93.0367507935,311.7334899902,144.9923400879,82.162322998,2996.5083007813,857.8713378906,1377.4272460938,447.0597229004,158.2832946777
-118.2658157349,35.4874763489,3101,4150,175,7,2,1.7901234627,44.2345695496,54.5185203552,1024451.875,0.3698544502,25386.169921875,1381.0834960938,291.7515258789,977.5570068359,454.6776733398,257.6507263184,9396.671875,2690.1762695313,4319.4379882813,1401.9229736328,496.3564758301
-118.2848587036,35.4862480164,3102,4150,175,7,2,5.0666666031,60.0333328247,35.4666671753,1148550.625,0.5231435895,40257.41015625,2190.1232910156,462.6597900391,1550.2106933594,721.0282592773,408.5827026367,14901.25,4266.083984375,6849.7685546875,2223.1704101563,787.1224975586
-118.2353210449,35.507068634,3103,4150,175,7,2,0.0857142881,34.9714279175,65.4000015259,356722.875,0.2817192078,6733.2109375,366.3067932129,77.3816680908,259.2788696289,120.5948257446,68.3370666504,2492.29296875,713.5193481445,1145.6507568359,371.8340454102,131.6493377686
-118.2460861206,35.5045661926,3104,4150,175,7,2,0.4222222269,40.0888900757,59.9777793884,491476.875,0.3255472779,10719.9296875,583.1961669922,123.1991958618,412.7972717285,191.9987487793,108.7992935181,3967.9741210938,1135.9926757813,1823.9880371094,591.9962158203,209.5986175537
-118.3025970459,35.5743942261,3105,4150,175,10,1,2.8166666031,48.5666656494,49.2000007629,867008,0.7049793601,38507.03125,2383.7687988281,1320.2412109375,1968.1372070313,342.2847290039,550.1004638672,17236.482421875,4382.466796875,4400.8037109375,1589.1790771484,226.1524200439
-118.2573318481,35.501991272,3106,4150,175,7,2,2.4074075222,52.9074058533,45.3333320618,810668.5625,0.4445098341,24143.4609375,1313.4763183594,277.4696044922,929.7033691406,432.4201965332,245.0381164551,8936.68359375,2558.4860839844,4107.9916992188,1333.2956542969,472.0586547852
-118.2708053589,35.4985160828,3107,4150,175,10,1,2.9285714626,51.0857124329,46.5,1040236.375,0.7410759926,48566.3359375,3006.4875488281,1665.1315917969,2482.2795410156,431.7007446289,693.8047485352,21739.216796875,5527.3115234375,5550.4379882813,2004.3248291016,285.2308654785
-118.2881698608,35.4972114563,3108,4150,175,10,1,3.7205882072,51.75,45.1176452637,1047794.75,0.7610564828,50238.15234375,3109.9807128906,1722.4510498047,2567.7277832031,446.561340332,717.6878662109,22487.5546875,5717.5805664063,5741.5029296875,2073.3205566406,295.0494689941
-118.2619552612,35.5216064453,3109,4150,175,7,2,1.5,43.4411773682,55.5588226318,447085.9375,0.3611472845,10818.080078125,588.5358276367,124.3271789551,416.576751709,193.7566375732,109.7954330444,4004.3039550781,1146.3934326172,1840.6881103516,597.4163208008,211.5176696777
-118.2732467651,35.5197372437,3110,4150,175,7,2,2.3170731068,43.4878044128,54.682926178,506611.625,0.368088007,12494.00390625,679.7110595703,143.5877990723,481.1123657227,223.773223877,126.8048095703,4624.6459960938,1323.9913330078,2125.8452148438,689.9673461914,244.2857208252
